 Date, Time,"CHILLER TEMPERATURE LEAVING SETPOINT
(DEG C)","CHW LEAVE TEMPERATURE
(DEG C)","CHW RETURN TEMPERATURE
(DEG C)","CHW FLOW RATE
(m3/h)","  DELIVERY
(TR)","ROUNDED   DELIVERY
(TR)","CH-1, POWER CONSUMPTION
 ","CONDENSER FLOW
(m3/h)","CEFT TEMPERATURE
(DEG C)","WET BULB Temperature - Chiller 1
(DEG C)","CHILLER LOAD,(TR%)
 ","ACTUAL OPERATING
(ikW/TR)","COMMITTED PERFORMANCE
(ikW/TR)","PERFORMANCE DEVIATION
(%)","Commited Kw
 ","RUN HOURS
 "
5-Oct-2025,14:24,6.00,6.06,10.00,341.31,445.19,450.00,237.70,351.02,30.78,27.73,74.20,0.53,0.67,-20.82,300.19,13019.00
5-Oct-2025,14:25,6.00,6.06,10.00,348.67,454.79,450.00,237.70,349.83,30.78,27.54,75.80,0.52,0.67,-22.49,306.66,13019.00
5-Oct-2025,14:26,6.00,6.06,10.00,343.19,447.65,450.00,237.70,351.21,30.78,27.38,74.61,0.53,0.67,-21.25,301.85,13019.00
5-Oct-2025,14:27,6.00,6.06,10.11,347.74,466.36,465.00,237.70,350.31,30.78,27.50,77.73,0.51,0.67,-24.29,313.95,13019.00
5-Oct-2025,14:28,6.00,6.06,10.11,346.04,464.08,465.00,237.70,350.96,30.78,27.39,77.35,0.51,0.67,-23.92,312.42,13019.00
5-Oct-2025,14:29,6.00,6.06,10.11,342.73,459.64,465.00,237.70,353.05,30.78,27.50,76.61,0.52,0.67,-23.18,309.43,13019.00
5-Oct-2025,14:30,6.00,6.06,10.11,345.70,463.62,465.00,237.70,349.41,30.78,27.50,77.27,0.51,0.67,-23.84,312.11,13019.00
5-Oct-2025,14:31,6.00,6.06,10.11,345.11,462.83,465.00,237.70,350.92,30.89,27.50,77.14,0.51,0.67,-23.71,311.58,13019.00
5-Oct-2025,14:32,6.00,6.06,10.11,341.55,458.07,465.00,237.70,351.47,30.89,27.50,76.35,0.52,0.67,-22.92,308.37,13019.00
5-Oct-2025,14:33,6.00,6.06,10.11,349.44,468.64,465.00,237.70,352.02,30.89,27.50,78.11,0.51,0.67,-24.66,315.49,13019.00
5-Oct-2025,14:34,6.00,6.06,10.11,345.94,463.95,465.00,237.70,350.83,30.89,27.65,77.33,0.51,0.67,-23.89,312.33,13019.00
5-Oct-2025,14:35,6.00,6.06,10.11,343.04,460.06,465.00,237.70,350.57,30.89,27.65,76.68,0.52,0.67,-23.25,309.71,13019.00
5-Oct-2025,14:36,6.00,6.06,10.11,351.85,471.87,465.00,237.70,351.31,30.89,27.65,78.65,0.50,0.67,-25.17,317.66,13019.00
5-Oct-2025,14:37,6.00,6.06,10.11,343.29,460.39,465.00,237.70,351.44,30.89,27.65,76.73,0.52,0.67,-23.31,309.93,13019.00
5-Oct-2025,14:38,6.00,6.06,10.11,338.83,454.42,450.00,237.70,351.79,30.89,27.65,75.74,0.52,0.67,-22.42,306.42,13019.00
5-Oct-2025,14:39,6.00,6.06,10.11,346.90,465.24,465.00,237.70,351.05,30.89,27.52,77.54,0.51,0.67,-24.10,313.20,13019.00
5-Oct-2025,14:40,6.00,6.06,10.11,343.47,460.64,465.00,237.70,351.86,30.89,27.52,76.77,0.52,0.67,-23.35,310.10,13019.00
5-Oct-2025,14:41,6.00,6.06,10.11,343.56,460.76,465.00,237.70,352.05,30.89,27.52,76.79,0.52,0.67,-23.37,310.18,13019.00
5-Oct-2025,14:42,6.00,6.06,10.00,341.40,445.31,450.00,237.70,350.09,30.89,27.64,74.22,0.53,0.67,-20.84,300.27,13019.00
5-Oct-2025,14:43,6.00,6.06,10.00,343.93,448.62,450.00,237.70,350.38,30.89,27.52,74.77,0.53,0.67,-21.42,302.50,13019.00
5-Oct-2025,14:44,6.00,6.06,10.00,343.97,448.66,450.00,237.70,350.09,30.89,27.52,74.78,0.53,0.67,-21.43,302.53,13019.00
5-Oct-2025,14:45,6.00,6.06,10.00,342.76,447.09,450.00,237.70,353.02,30.89,27.52,74.52,0.53,0.67,-21.15,301.47,13019.00
5-Oct-2025,14:46,6.00,6.06,10.00,344.52,449.39,450.00,237.70,352.31,30.89,27.52,74.90,0.53,0.67,-21.56,303.02,13019.00
5-Oct-2025,14:47,6.00,6.06,10.00,344.74,449.67,450.00,237.70,352.60,30.89,27.52,74.95,0.53,0.67,-21.60,303.21,13019.00
5-Oct-2025,14:48,6.00,5.94,10.00,346.22,464.33,465.00,237.70,352.92,30.89,27.52,77.39,0.51,0.67,-23.96,312.59,13019.00
5-Oct-2025,14:49,6.00,5.94,10.00,344.71,462.29,465.00,237.70,351.15,30.89,27.52,77.05,0.51,0.67,-23.62,311.21,13019.00
5-Oct-2025,14:50,6.00,5.94,10.00,348.20,466.98,465.00,237.70,352.50,30.78,27.52,77.83,0.51,0.67,-24.39,314.37,13019.00
5-Oct-2025,14:51,6.00,5.94,10.00,347.52,466.07,465.00,237.70,351.47,30.78,27.52,77.68,0.51,0.67,-24.24,313.76,13020.00
5-Oct-2025,14:52,6.00,5.94,10.00,342.79,459.72,465.00,237.70,351.21,30.78,27.52,76.62,0.52,0.67,-23.19,309.48,13020.00
5-Oct-2025,14:53,6.00,5.94,10.00,344.95,462.63,465.00,237.70,349.44,30.67,27.42,77.11,0.51,0.67,-23.68,311.44,13020.00
5-Oct-2025,14:54,6.00,5.94,10.00,346.66,464.91,465.00,237.70,351.73,30.67,27.42,77.49,0.51,0.67,-24.05,312.98,13020.00
5-Oct-2025,14:55,6.00,5.94,10.00,342.33,459.10,465.00,237.70,351.60,30.67,27.42,76.52,0.52,0.67,-23.09,309.07,13020.00
5-Oct-2025,14:56,6.00,5.94,10.00,343.29,460.39,465.00,237.70,351.08,30.67,27.42,76.73,0.52,0.67,-23.31,309.93,13020.00
5-Oct-2025,14:57,6.00,5.94,10.00,349.72,469.01,465.00,237.70,351.15,30.67,27.42,78.17,0.51,0.67,-24.71,315.74,13020.00
5-Oct-2025,14:58,6.00,5.94,10.00,345.11,462.83,465.00,237.70,352.76,30.78,27.42,77.14,0.51,0.67,-23.71,311.58,13020.00
5-Oct-2025,14:59,6.00,5.94,10.00,345.36,463.17,465.00,237.70,352.21,30.67,27.42,77.20,0.51,0.67,-23.77,311.81,13020.00
5-Oct-2025,15:00,6.00,5.94,10.00,345.57,463.46,465.00,237.70,350.28,30.67,27.42,77.24,0.51,0.67,-23.81,312.00,13020.00
5-Oct-2025,15:01,6.00,5.94,10.00,347.43,465.94,465.00,237.70,351.63,30.67,27.42,77.66,0.51,0.67,-24.22,313.67,13020.00
5-Oct-2025,15:02,6.00,5.94,10.00,342.48,459.31,465.00,237.70,352.73,30.67,27.42,76.55,0.52,0.67,-23.12,309.21,13020.00
5-Oct-2025,15:03,6.00,5.94,10.00,347.58,466.15,465.00,237.70,350.67,30.67,27.42,77.69,0.51,0.67,-24.25,313.81,13020.00
5-Oct-2025,15:04,6.00,5.94,10.00,351.01,470.75,465.00,237.70,347.32,30.67,27.42,78.46,0.50,0.67,-24.99,316.91,13020.00
5-Oct-2025,15:05,6.00,5.94,10.00,341.62,458.15,465.00,237.70,349.28,30.67,27.42,76.36,0.52,0.67,-22.93,308.43,13020.00
5-Oct-2025,15:06,6.00,5.94,10.00,343.81,461.09,465.00,237.70,353.79,30.67,27.42,76.85,0.52,0.67,-23.42,310.41,13020.00
5-Oct-2025,15:07,6.00,5.94,10.00,342.08,458.77,465.00,237.70,351.70,30.67,27.52,76.46,0.52,0.67,-23.03,308.84,13020.00
5-Oct-2025,15:08,6.00,5.94,10.00,341.40,457.86,465.00,237.70,351.37,30.67,27.52,76.31,0.52,0.67,-22.88,308.23,13020.00
5-Oct-2025,15:09,6.00,5.94,10.00,341.46,457.94,465.00,237.70,351.47,30.67,27.66,76.32,0.52,0.67,-22.89,308.29,13020.00
5-Oct-2025,15:10,6.00,5.94,10.00,342.48,459.31,465.00,237.70,351.02,30.67,27.66,76.55,0.52,0.67,-23.12,309.21,13020.00
5-Oct-2025,15:11,6.00,5.94,10.00,345.67,463.58,465.00,237.70,350.79,30.67,27.66,77.26,0.51,0.67,-23.83,312.08,13020.00
5-Oct-2025,15:12,6.00,5.94,10.00,344.27,461.71,465.00,237.70,353.08,30.67,27.79,76.95,0.51,0.67,-23.52,310.82,13020.00
5-Oct-2025,15:13,6.00,5.94,10.00,344.37,461.84,465.00,237.70,351.47,30.78,27.68,76.97,0.51,0.67,-23.55,310.91,13020.00
5-Oct-2025,15:14,6.00,5.94,10.00,345.11,462.83,465.00,237.70,349.25,30.67,27.68,77.14,0.51,0.67,-23.71,311.58,13020.00
5-Oct-2025,15:15,6.00,5.94,10.00,343.25,460.35,465.00,237.70,351.95,30.67,27.68,76.73,0.52,0.67,-23.30,309.91,13020.00
5-Oct-2025,15:16,6.00,5.94,10.00,340.87,457.15,450.00,237.70,348.22,30.67,27.57,76.19,0.52,0.67,-22.89,308.26,13020.00
5-Oct-2025,15:17,6.00,5.94,10.00,342.88,459.85,465.00,237.70,349.96,30.67,27.57,76.64,0.52,0.67,-23.22,309.57,13020.00
5-Oct-2025,15:18,6.00,5.94,10.00,346.84,465.16,465.00,237.70,351.70,30.67,27.46,77.53,0.51,0.67,-24.09,313.15,13020.00
5-Oct-2025,15:19,6.00,5.94,10.00,347.34,465.82,465.00,237.70,349.76,30.67,27.46,77.64,0.51,0.67,-24.20,313.59,13020.00
5-Oct-2025,15:20,6.00,5.94,10.00,348.54,467.44,465.00,237.70,350.92,30.56,27.46,77.91,0.51,0.67,-24.46,314.68,13020.00
5-Oct-2025,15:21,6.00,5.94,10.00,348.73,467.69,465.00,237.70,352.21,30.56,27.46,77.95,0.51,0.67,-24.50,314.85,13020.00
5-Oct-2025,15:22,6.00,5.94,10.00,343.56,460.76,465.00,237.70,352.69,30.56,27.34,76.79,0.52,0.67,-23.37,310.18,13020.00
5-Oct-2025,15:23,6.00,5.94,10.00,343.44,460.59,465.00,237.70,353.47,30.56,27.34,76.77,0.52,0.67,-23.34,310.07,13020.00
5-Oct-2025,15:24,6.00,5.94,10.00,344.92,462.59,465.00,237.70,351.95,30.56,27.48,77.10,0.51,0.67,-23.67,311.42,13020.00
5-Oct-2025,15:25,6.00,5.94,10.00,345.02,462.71,465.00,237.70,354.17,30.56,27.48,77.12,0.51,0.67,-23.69,311.50,13020.00
5-Oct-2025,15:26,6.00,5.94,10.00,347.12,465.53,465.00,237.70,348.61,30.56,27.66,77.59,0.51,0.67,-24.15,313.39,13020.00
5-Oct-2025,15:27,6.00,5.94,10.00,345.36,463.17,465.00,237.70,350.15,30.56,27.66,77.20,0.51,0.67,-23.77,311.81,13020.00
5-Oct-2025,15:28,6.00,5.94,10.00,343.63,460.84,465.00,237.70,349.41,30.67,27.77,76.81,0.52,0.67,-23.38,310.24,13020.00
5-Oct-2025,15:29,6.00,5.94,10.00,344.99,462.67,465.00,237.70,350.89,30.67,27.77,77.11,0.51,0.67,-23.68,311.47,13020.00
5-Oct-2025,15:30,6.00,5.94,10.00,344.27,461.71,465.00,237.70,352.05,30.67,27.77,76.95,0.51,0.67,-23.52,310.82,13020.00
5-Oct-2025,15:31,6.00,5.94,10.00,347.46,465.99,465.00,237.70,352.73,30.67,27.92,77.67,0.51,0.67,-24.23,313.70,13020.00
5-Oct-2025,15:32,6.00,5.94,9.89,344.34,449.15,450.00,237.70,353.24,30.67,27.92,74.86,0.53,0.67,-21.51,302.86,13020.00
5-Oct-2025,15:33,6.00,5.94,9.89,344.34,449.15,450.00,237.70,351.73,30.67,27.92,74.86,0.53,0.67,-21.51,302.86,13020.00
5-Oct-2025,15:34,6.00,5.94,9.89,343.47,448.02,450.00,237.70,352.95,30.67,27.75,74.67,0.53,0.67,-21.32,302.10,13020.00
5-Oct-2025,15:35,6.00,5.94,9.89,343.69,448.30,450.00,237.70,351.60,30.67,27.75,74.72,0.53,0.67,-21.37,302.29,13020.00
5-Oct-2025,15:36,6.00,5.94,9.89,344.37,449.19,450.00,237.70,351.66,30.67,27.75,74.87,0.53,0.67,-21.52,302.89,13020.00
5-Oct-2025,15:37,6.00,5.94,9.89,345.57,450.76,450.00,237.70,353.11,30.67,27.75,75.13,0.53,0.67,-21.79,303.95,13020.00
5-Oct-2025,15:38,6.00,5.94,9.89,345.36,450.48,450.00,237.70,347.00,30.67,27.89,75.08,0.53,0.67,-21.75,303.76,13020.00
5-Oct-2025,15:39,6.00,5.94,9.89,343.53,448.10,450.00,237.70,354.11,30.67,27.89,74.68,0.53,0.67,-21.33,302.15,13020.00
5-Oct-2025,15:40,6.00,5.94,9.89,348.20,454.19,450.00,237.70,352.89,30.67,27.89,75.70,0.52,0.67,-22.39,306.26,13020.00
5-Oct-2025,15:41,6.00,5.94,9.89,348.29,454.31,450.00,237.70,352.02,30.78,27.89,75.72,0.52,0.67,-22.41,306.34,13020.00
5-Oct-2025,15:42,6.00,5.94,9.89,346.72,452.25,450.00,237.70,349.99,30.78,27.89,75.38,0.53,0.67,-22.05,304.95,13020.00
5-Oct-2025,15:43,6.00,5.94,9.89,341.92,446.00,450.00,237.70,352.98,30.78,27.89,74.33,0.53,0.67,-20.96,300.74,13020.00
5-Oct-2025,15:44,6.00,5.94,9.89,343.13,447.57,450.00,237.70,350.67,30.78,27.89,74.60,0.53,0.67,-21.24,301.80,13020.00
5-Oct-2025,15:45,6.00,5.94,9.89,344.65,449.55,450.00,237.70,349.96,30.67,27.89,74.93,0.53,0.67,-21.58,303.13,13020.00
5-Oct-2025,15:46,6.00,5.94,9.89,345.88,451.16,450.00,237.70,351.92,30.67,27.89,75.19,0.53,0.67,-21.86,304.22,13020.00
5-Oct-2025,15:47,6.00,5.94,9.89,345.29,450.40,450.00,237.70,350.67,30.67,27.89,75.07,0.53,0.67,-21.73,303.70,13020.00
5-Oct-2025,15:48,6.00,5.94,9.89,345.29,450.40,450.00,237.70,352.95,30.67,27.69,75.07,0.53,0.67,-21.73,303.70,13020.00
5-Oct-2025,15:49,6.00,5.94,9.89,343.19,447.65,450.00,237.70,351.99,30.67,27.52,74.61,0.53,0.67,-21.25,301.85,13020.00
5-Oct-2025,15:50,6.00,5.94,9.89,346.72,452.25,450.00,237.70,349.99,30.67,27.52,75.38,0.53,0.67,-22.05,304.95,13020.00
5-Oct-2025,15:51,6.00,5.94,10.00,344.03,461.38,465.00,237.70,352.18,30.67,27.38,76.90,0.52,0.67,-23.47,310.60,13021.00
5-Oct-2025,15:52,6.00,5.94,10.00,342.45,459.27,465.00,237.70,350.31,30.67,27.38,76.55,0.52,0.67,-23.12,309.18,13021.00
5-Oct-2025,15:53,6.00,5.94,10.00,342.94,459.93,465.00,237.70,353.21,30.67,27.38,76.66,0.52,0.67,-23.23,309.62,13021.00
5-Oct-2025,15:54,6.00,5.94,10.00,344.92,462.59,465.00,237.70,354.75,30.78,27.38,77.10,0.51,0.67,-23.67,311.42,13021.00
5-Oct-2025,15:55,6.00,5.94,10.00,346.78,465.07,465.00,237.70,351.34,30.78,27.38,77.51,0.51,0.67,-24.08,313.09,13021.00
5-Oct-2025,15:56,6.00,5.94,10.00,344.46,461.96,465.00,237.70,352.27,30.78,27.38,76.99,0.51,0.67,-23.57,310.99,13021.00
5-Oct-2025,15:57,6.00,5.94,10.00,344.52,462.05,465.00,237.70,353.11,30.78,27.56,77.01,0.51,0.67,-23.58,311.05,13021.00
5-Oct-2025,15:58,6.00,5.94,9.89,343.10,447.53,450.00,237.70,352.31,30.78,27.56,74.59,0.53,0.67,-21.23,301.77,13021.00
5-Oct-2025,15:59,6.00,5.94,9.89,344.80,449.75,450.00,237.70,352.69,30.78,27.56,74.96,0.53,0.67,-21.62,303.27,13021.00
5-Oct-2025,16:00,6.00,5.94,9.89,343.10,447.53,450.00,237.70,348.80,30.78,27.56,74.59,0.53,0.67,-21.23,301.77,13021.00
5-Oct-2025,16:01,6.00,5.94,9.89,349.07,455.32,450.00,237.70,351.41,30.67,27.56,75.89,0.52,0.67,-22.58,307.02,13021.00
5-Oct-2025,16:02,6.00,5.94,9.89,343.19,447.65,450.00,237.70,351.86,30.67,27.56,74.61,0.53,0.67,-21.25,301.85,13021.00
5-Oct-2025,16:03,6.00,5.94,9.89,344.40,449.23,450.00,237.70,352.53,30.67,27.56,74.87,0.53,0.67,-21.53,302.92,13021.00
5-Oct-2025,16:04,6.00,5.94,9.89,345.67,450.88,450.00,237.70,351.60,30.67,27.56,75.15,0.53,0.67,-21.82,304.03,13021.00
5-Oct-2025,16:05,6.00,5.94,9.89,346.07,451.40,450.00,237.70,351.60,30.67,27.56,75.23,0.53,0.67,-21.91,304.38,13021.00
5-Oct-2025,16:06,6.00,5.94,9.89,346.13,451.48,450.00,237.70,351.37,30.67,27.56,75.25,0.53,0.67,-21.92,304.43,13021.00
5-Oct-2025,16:07,6.00,6.06,9.89,343.13,434.96,435.00,237.70,353.27,30.67,27.78,72.49,0.55,0.67,-18.89,293.05,13021.00
5-Oct-2025,16:08,6.00,6.06,9.89,343.81,435.83,435.00,237.70,351.24,30.67,27.78,72.64,0.55,0.67,-19.05,293.64,13021.00
5-Oct-2025,16:09,6.00,6.06,9.89,341.43,432.81,435.00,237.70,350.60,30.67,27.78,72.14,0.55,0.67,-18.48,291.61,13021.00
5-Oct-2025,16:10,6.00,6.06,9.89,349.13,442.57,450.00,237.70,351.28,30.67,27.78,73.76,0.54,0.67,-20.35,298.42,13021.00
5-Oct-2025,16:11,6.00,6.06,9.89,345.11,437.47,435.00,237.70,351.53,30.67,27.78,72.91,0.54,0.67,-19.35,294.75,13021.00
5-Oct-2025,16:12,6.00,6.06,9.89,345.94,438.53,435.00,237.70,352.08,30.56,27.64,73.09,0.54,0.67,-19.55,295.46,13021.00
5-Oct-2025,16:13,6.00,6.06,9.89,341.74,433.20,435.00,237.70,350.54,30.67,27.64,72.20,0.55,0.67,-18.56,291.87,13021.00
5-Oct-2025,16:14,6.00,6.06,9.89,342.67,434.38,435.00,237.70,351.95,30.67,27.64,72.40,0.55,0.67,-18.78,292.66,13021.00
5-Oct-2025,16:15,6.00,6.06,9.89,344.27,436.41,435.00,237.70,351.66,30.67,27.64,72.74,0.54,0.67,-19.16,294.03,13021.00
5-Oct-2025,16:16,6.00,6.06,9.89,345.82,438.37,435.00,237.70,351.21,30.67,27.64,73.06,0.54,0.67,-19.52,295.35,13021.00
5-Oct-2025,16:17,6.00,6.06,9.89,346.13,438.77,435.00,237.70,352.37,30.67,27.64,73.13,0.54,0.67,-19.59,295.62,13021.00
5-Oct-2025,16:18,6.00,6.06,9.89,343.13,434.96,435.00,237.70,352.24,30.67,27.64,72.49,0.55,0.67,-18.89,293.05,13021.00
5-Oct-2025,16:19,6.00,6.06,9.89,344.31,436.45,435.00,237.70,352.11,30.56,27.64,72.74,0.54,0.67,-19.16,294.06,13021.00
5-Oct-2025,16:20,6.00,6.06,9.89,344.37,436.53,435.00,237.70,351.86,30.56,27.64,72.76,0.54,0.67,-19.18,294.11,13021.00
5-Oct-2025,16:21,6.00,6.06,9.89,343.97,436.02,435.00,237.70,351.28,30.56,27.64,72.67,0.55,0.67,-19.08,293.77,13021.00
5-Oct-2025,16:22,6.00,6.06,9.89,340.90,432.14,435.00,237.70,352.21,30.56,27.64,72.02,0.55,0.67,-18.36,291.15,13021.00
5-Oct-2025,16:23,6.00,6.06,9.89,342.57,434.26,435.00,237.70,352.56,30.56,27.51,72.38,0.55,0.67,-18.76,292.58,13021.00
5-Oct-2025,16:24,6.00,6.06,9.89,343.56,435.51,435.00,237.70,351.08,30.56,27.51,72.59,0.55,0.67,-18.99,293.42,13021.00
5-Oct-2025,16:25,6.00,6.06,9.89,345.51,437.98,435.00,237.70,351.02,30.56,27.51,73.00,0.54,0.67,-19.45,295.09,13021.00
5-Oct-2025,16:26,6.00,6.06,9.89,341.21,432.53,435.00,237.70,352.24,30.56,27.51,72.09,0.55,0.67,-18.43,291.42,13021.00
5-Oct-2025,16:27,6.00,6.06,9.89,345.94,438.53,435.00,237.70,352.44,30.44,27.51,73.09,0.54,0.67,-19.55,295.46,13021.00
5-Oct-2025,16:28,6.00,6.06,9.89,347.37,440.33,435.00,237.70,350.38,30.44,27.51,73.39,0.54,0.67,-19.88,296.67,13021.00
5-Oct-2025,16:29,6.00,6.06,9.89,348.39,441.63,435.00,237.70,350.83,30.44,27.51,73.61,0.54,0.67,-20.11,297.55,13021.00
5-Oct-2025,16:30,6.00,6.06,9.89,347.27,440.22,435.00,237.70,352.02,30.44,27.41,73.37,0.54,0.67,-19.86,296.60,13021.00
5-Oct-2025,16:31,6.00,6.06,9.89,348.02,441.16,435.00,237.70,348.61,30.44,27.41,73.53,0.54,0.67,-20.03,297.23,13021.00
5-Oct-2025,16:32,6.00,6.06,9.89,347.61,440.65,435.00,237.70,352.95,30.56,27.41,73.44,0.54,0.67,-19.93,296.89,13021.00
5-Oct-2025,16:33,6.00,6.06,9.89,348.02,441.16,435.00,237.70,352.08,30.56,27.41,73.53,0.54,0.67,-20.03,297.23,13021.00
5-Oct-2025,16:34,6.00,6.06,9.89,344.80,437.08,435.00,237.70,352.40,30.56,27.41,72.85,0.54,0.67,-19.28,294.48,13021.00
5-Oct-2025,16:35,6.00,6.06,9.89,341.46,432.85,435.00,237.70,352.24,30.56,27.41,72.14,0.55,0.67,-18.49,291.63,13021.00
5-Oct-2025,16:36,6.00,6.06,9.89,345.98,438.57,435.00,237.70,351.63,30.56,27.41,73.10,0.54,0.67,-19.56,295.49,13021.00
5-Oct-2025,16:37,6.00,6.06,9.89,344.80,437.08,435.00,237.70,351.86,30.56,27.41,72.85,0.54,0.67,-19.28,294.48,13021.00
5-Oct-2025,16:38,6.00,6.06,9.89,342.33,433.95,435.00,237.70,352.05,30.56,27.27,72.33,0.55,0.67,-18.70,292.37,13021.00
5-Oct-2025,16:39,6.00,6.06,9.89,342.30,433.91,435.00,237.70,349.54,30.56,27.27,72.32,0.55,0.67,-18.69,292.35,13021.00
5-Oct-2025,16:40,6.00,6.06,9.89,343.44,435.36,435.00,237.70,353.50,30.56,27.27,72.56,0.55,0.67,-18.96,293.32,13021.00
5-Oct-2025,16:41,6.00,6.06,9.89,346.75,439.55,435.00,237.70,351.95,30.56,27.27,73.26,0.54,0.67,-19.73,296.15,13021.00
5-Oct-2025,16:42,6.00,6.06,9.89,346.75,439.55,435.00,237.70,353.82,30.56,27.27,73.26,0.54,0.67,-19.73,296.15,13021.00
5-Oct-2025,16:43,6.00,6.06,9.89,346.04,438.65,435.00,237.70,351.76,30.56,27.27,73.11,0.54,0.67,-19.57,295.54,13021.00
5-Oct-2025,16:44,6.00,6.06,9.89,347.80,440.88,435.00,237.70,350.79,30.56,27.27,73.48,0.54,0.67,-19.98,297.04,13021.00
5-Oct-2025,16:45,6.00,6.06,9.89,345.91,438.49,435.00,237.70,352.02,30.56,27.45,73.08,0.54,0.67,-19.54,295.43,13021.00
5-Oct-2025,16:46,6.00,6.06,9.89,342.05,433.59,435.00,237.70,348.77,30.56,27.45,72.27,0.55,0.67,-18.63,292.13,13021.00
5-Oct-2025,16:47,6.00,6.06,9.89,344.27,436.41,435.00,237.70,352.50,30.56,27.45,72.74,0.54,0.67,-19.16,294.03,13021.00
5-Oct-2025,16:48,6.00,6.06,9.89,344.18,436.30,435.00,237.70,350.21,30.56,27.45,72.72,0.54,0.67,-19.14,293.96,13021.00
5-Oct-2025,16:49,6.00,6.06,9.89,345.88,438.45,435.00,237.70,353.21,30.56,27.45,73.08,0.54,0.67,-19.53,295.41,13021.00
5-Oct-2025,16:50,6.00,6.06,9.89,346.44,439.16,435.00,237.70,350.18,30.56,27.45,73.19,0.54,0.67,-19.66,295.88,13021.00
5-Oct-2025,16:51,6.00,6.06,9.89,344.40,436.57,435.00,237.70,350.63,30.67,27.45,72.76,0.54,0.67,-19.19,294.14,13022.00
5-Oct-2025,16:52,6.00,6.06,9.89,345.57,438.06,435.00,237.70,347.96,30.67,27.45,73.01,0.54,0.67,-19.46,295.14,13022.00
5-Oct-2025,16:53,6.00,6.06,9.89,345.20,437.59,435.00,237.70,353.34,30.56,27.45,72.93,0.54,0.67,-19.38,294.83,13022.00
5-Oct-2025,16:54,6.00,6.06,9.89,341.40,432.77,435.00,237.70,351.21,30.56,27.45,72.13,0.55,0.67,-18.48,291.58,13022.00
5-Oct-2025,16:55,6.00,6.06,9.89,342.02,433.55,435.00,237.70,350.86,30.56,27.28,72.26,0.55,0.67,-18.62,292.10,13022.00
5-Oct-2025,16:56,6.00,6.06,9.89,345.85,438.41,435.00,237.70,351.47,30.56,27.28,73.07,0.54,0.67,-19.53,295.38,13022.00
5-Oct-2025,16:57,6.00,6.06,9.89,345.39,437.83,435.00,237.70,352.08,30.56,27.28,72.97,0.54,0.67,-19.42,294.99,13022.00
5-Oct-2025,16:58,6.00,5.94,9.78,346.81,439.63,435.00,237.70,352.56,30.56,27.28,73.27,0.54,0.67,-19.75,296.20,13022.00
5-Oct-2025,16:59,6.00,5.94,9.78,345.48,437.94,435.00,237.70,351.05,30.44,27.15,72.99,0.54,0.67,-19.44,295.06,13022.00
5-Oct-2025,17:00,6.00,5.94,9.78,344.00,436.06,435.00,237.70,350.63,30.56,27.15,72.68,0.55,0.67,-19.09,293.80,13022.00
5-Oct-2025,17:01,6.00,5.94,9.78,348.70,442.02,435.00,237.70,351.31,30.44,27.15,73.67,0.54,0.67,-20.18,297.81,13022.00
5-Oct-2025,17:02,6.00,5.94,9.78,342.08,433.63,435.00,237.70,352.56,30.44,27.15,72.27,0.55,0.67,-18.64,292.16,13022.00
5-Oct-2025,17:03,6.00,5.94,9.78,342.23,433.83,435.00,237.70,350.21,30.44,27.15,72.31,0.55,0.67,-18.68,292.29,13022.00
5-Oct-2025,17:04,6.00,5.94,9.78,344.49,436.69,435.00,237.70,351.86,30.44,27.15,72.78,0.54,0.67,-19.21,294.22,13022.00
5-Oct-2025,17:05,6.00,5.94,9.78,345.17,437.55,435.00,237.70,350.54,30.44,27.15,72.93,0.54,0.67,-19.37,294.80,13022.00
5-Oct-2025,17:06,6.00,5.94,9.78,342.54,434.22,435.00,237.70,352.11,30.44,27.15,72.37,0.55,0.67,-18.75,292.56,13022.00
5-Oct-2025,17:07,6.00,5.94,9.78,343.81,435.83,435.00,237.70,352.82,30.44,27.15,72.64,0.55,0.67,-19.05,293.64,13022.00
5-Oct-2025,17:08,6.00,5.94,9.78,344.58,436.81,435.00,237.70,347.99,30.44,27.15,72.80,0.54,0.67,-19.23,294.30,13022.00
5-Oct-2025,17:09,6.00,5.94,9.78,343.75,435.75,435.00,237.70,348.48,30.44,27.15,72.63,0.55,0.67,-19.03,293.59,13022.00
5-Oct-2025,17:10,6.00,5.94,9.78,344.21,436.34,435.00,237.70,348.61,30.44,27.15,72.72,0.54,0.67,-19.14,293.98,13022.00
5-Oct-2025,17:11,6.00,5.94,9.89,345.82,451.08,450.00,237.70,353.27,30.44,27.15,75.18,0.53,0.67,-21.85,304.16,13022.00
5-Oct-2025,17:12,6.00,5.94,9.89,342.23,446.40,450.00,237.70,352.02,30.44,27.15,74.40,0.53,0.67,-21.03,301.01,13022.00
5-Oct-2025,17:13,6.00,5.94,9.89,345.67,450.88,450.00,237.70,351.44,30.44,27.15,75.15,0.53,0.67,-21.82,304.03,13022.00
5-Oct-2025,17:14,6.00,5.94,9.78,342.94,434.73,435.00,237.70,350.83,30.33,27.15,72.46,0.55,0.67,-18.84,292.90,13022.00
5-Oct-2025,17:15,6.00,5.94,9.78,343.66,435.63,435.00,237.70,352.69,30.44,27.15,72.61,0.55,0.67,-19.01,293.51,13022.00
5-Oct-2025,17:16,6.00,5.94,9.78,344.92,437.24,435.00,237.70,350.89,30.44,27.15,72.87,0.54,0.67,-19.31,294.59,13022.00
